ID_scenario,CreatedBy,Department,Created,LastEdit,isActive,isAiUsed,isAiAgentUsed
366,EMPLOYEE_10,Customer support,23/1/2026,30/1/2026,0,0,1
367,EMPLOYEE_10,Customer support,23/1/2026,23/1/2026,0,0,0
368,EMPLOYEE_10,Customer support,23/1/2026,23/1/2026,0,0,0
369,EMPLOYEE_10,Customer support,16/12/2025,16/2/2026,0,0,1
370,EMPLOYEE_10,Customer support,13/1/2026,15/1/2026,0,0,1
371,EMPLOYEE_10,Customer support,13/1/2026,15/1/2026,0,0,1
372,EMPLOYEE_10,Customer support,8/1/2026,9/1/2026,0,0,1
373,EMPLOYEE_10,Customer support,6/1/2026,3/2/2026,0,0,1
374,EMPLOYEE_10,Customer support,10/2/2025,10/2/2025,1,0,0
375,EMPLOYEE_10,Customer support,8/1/2026,8/1/2026,0,0,1
376,EMPLOYEE_10,Customer support,9/1/2026,9/1/2026,0,0,1
377,EMPLOYEE_10,Customer support,23/1/2026,23/1/2026,0,1,0
378,EMPLOYEE_10,Customer support,23/1/2026,23/1/2026,0,0,0
379,EMPLOYEE_10,Customer support,4/12/2025,4/2/2026,0,0,1
380,EMPLOYEE_10,Customer support,19/12/2025,23/12/2025,0,0,1
381,EMPLOYEE_10,Customer support,29/1/2026,29/1/2026,1,0,0
382,EMPLOYEE_10,Customer support,14/4/2025,22/5/2025,1,0,0
383,EMPLOYEE_10,Customer support,31/3/2025,2/4/2025,1,0,1
384,EMPLOYEE_10,Customer support,31/3/2025,2/4/2025,1,0,0
385,EMPLOYEE_10,Customer support,14/4/2025,21/5/2025,1,0,0
386,EMPLOYEE_10,Customer support,19/1/2026,20/1/2026,1,0,1
387,EMPLOYEE_10,Customer support,30/1/2026,30/1/2026,1,0,1
388,EMPLOYEE_10,Customer support,30/1/2026,30/1/2026,1,0,1
389,EMPLOYEE_10,Customer support,19/1/2026,19/1/2026,1,0,0
390,EMPLOYEE_10,Customer support,21/3/2025,23/4/2025,1,1,0
391,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
392,EMPLOYEE_10,Customer support,22/1/2026,22/1/2026,1,0,0
393,EMPLOYEE_10,Customer support,22/1/2026,22/1/2026,1,0,0
394,EMPLOYEE_10,Customer support,30/1/2026,30/1/2026,1,0,1
395,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
396,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
397,EMPLOYEE_10,Customer support,30/1/2026,30/1/2026,1,0,0
398,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
399,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
400,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
401,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
402,EMPLOYEE_10,Customer support,22/1/2026,22/1/2026,1,0,0
403,EMPLOYEE_10,Customer support,22/1/2026,22/1/2026,1,0,0
404,EMPLOYEE_10,Customer support,13/1/2026,13/1/2026,1,0,0
405,EMPLOYEE_10,Customer support,23/1/2026,23/1/2026,1,0,0
406,EMPLOYEE_10,Customer support,15/12/2025,15/12/2025,0,0,0
407,EMPLOYEE_10,Customer support,11/12/2025,11/12/2025,0,0,0
408,EMPLOYEE_10,Customer support,20/1/2026,20/1/2026,0,0,0
409,EMPLOYEE_10,Customer support,20/1/2026,20/1/2026,0,0,0
410,EMPLOYEE_10,Customer support,20/2/2026,20/2/2026,1,0,0
411,EMPLOYEE_10,Customer support,27/2/2026,27/2/2026,1,0,0
412,EMPLOYEE_10,Customer support,6/2/2026,6/2/2026,0,0,1
413,EMPLOYEE_10,Customer support,20/2/2026,20/2/2026,0,0,0
414,EMPLOYEE_10,Customer support,6/3/2026,6/3/2026,0,0,0
415,EMPLOYEE_10,Customer support,13/2/2026,13/2/2026,0,0,0
416,EMPLOYEE_10,Customer support,30/1/2026,30/1/2026,1,0,0
417,EMPLOYEE_10,Customer support,29/1/2026,29/1/2026,1,0,0
418,EMPLOYEE_10,Customer support,29/1/2026,30/1/2026,1,0,0
419,EMPLOYEE_10,Customer support,29/1/2026,27/2/2026,1,0,1
420,EMPLOYEE_10,Customer support,29/1/2026,15/2/2026,1,1,1
421,EMPLOYEE_10,Customer support,12/2/2026,12/2/2026,1,0,0
422,EMPLOYEE_10,Customer support,27/11/2025,1/12/2025,0,1,0
423,EMPLOYEE_10,Customer support,28/11/2025,28/11/2025,0,0,1
424,EMPLOYEE_10,Customer support,27/11/2025,28/11/2025,0,0,0
425,EMPLOYEE_10,Customer support,8/12/2025,8/12/2025,0,1,0
426,EMPLOYEE_10,Customer support,27/11/2025,2/12/2025,0,1,0
427,EMPLOYEE_10,Customer support,14/1/2026,14/1/2026,0,1,0
428,EMPLOYEE_10,Customer support,27/11/2025,28/11/2025,0,1,0
429,EMPLOYEE_10,Customer support,19/11/2025,21/11/2025,0,0,1
430,EMPLOYEE_10,Customer support,11/10/2025,11/10/2025,0,1,0
431,EMPLOYEE_10,Customer support,14/11/2025,14/11/2025,0,0,0
432,EMPLOYEE_10,Customer support,28/11/2025,28/11/2025,0,0,0
433,EMPLOYEE_10,Customer support,5/11/2025,6/11/2025,0,0,0
434,EMPLOYEE_10,Customer support,14/10/2025,15/1/2026,0,0,0
435,EMPLOYEE_10,Customer support,28/1/2026,28/1/2026,0,0,1
436,EMPLOYEE_10,Customer support,28/1/2026,28/1/2026,0,0,1
437,EMPLOYEE_10,Customer support,4/3/2026,4/3/2026,0,0,0
438,EMPLOYEE_10,Customer support,14/1/2026,14/1/2026,0,0,0
439,EMPLOYEE_10,Customer support,14/11/2025,14/11/2025,0,0,0
440,EMPLOYEE_10,Customer support,16/2/2026,16/2/2026,0,0,0
441,EMPLOYEE_10,Customer support,14/1/2026,14/1/2026,0,1,0
442,EMPLOYEE_10,Customer support,4/3/2026,4/3/2026,0,0,0
443,EMPLOYEE_10,Customer support,27/1/2026,27/1/2026,0,0,1
444,EMPLOYEE_10,Customer support,4/3/2026,4/3/2026,0,0,0
445,EMPLOYEE_10,Customer support,20/2/2026,20/2/2026,0,0,1
446,EMPLOYEE_10,Customer support,26/1/2026,26/1/2026,0,0,0
447,EMPLOYEE_10,Customer support,14/10/2025,14/10/2025,0,0,0
448,EMPLOYEE_10,Customer support,11/2/2026,11/2/2026,0,0,0
449,EMPLOYEE_10,Customer support,4/3/2026,4/3/2026,0,0,0
450,EMPLOYEE_10,Customer support,24/2/2026,25/2/2026,0,0,0
451,EMPLOYEE_10,Customer support,26/1/2026,27/1/2026,0,0,1
452,EMPLOYEE_10,Customer support,2/2/2026,2/2/2026,0,0,0
453,EMPLOYEE_10,Customer support,4/2/2026,4/3/2026,0,1,0
454,EMPLOYEE_10,Customer support,28/1/2026,10/2/2026,1,1,0
455,EMPLOYEE_10,Customer support,1/2/2026,5/2/2026,1,0,0
456,EMPLOYEE_10,Customer support,27/1/2026,27/1/2026,1,0,0
457,EMPLOYEE_10,Customer support,26/1/2026,27/1/2026,1,0,0
458,EMPLOYEE_10,Customer support,28/1/2026,28/1/2026,1,0,0
459,EMPLOYEE_10,Customer support,3/2/2026,13/2/2026,1,0,0
460,EMPLOYEE_10,Customer support,9/2/2026,13/2/2026,1,0,0
461,EMPLOYEE_10,Customer support,26/1/2026,26/1/2026,1,0,0
462,EMPLOYEE_10,Customer support,28/1/2026,28/1/2026,1,0,0
463,EMPLOYEE_10,Customer support,8/12/2025,8/12/2025,0,1,0
464,EMPLOYEE_10,Customer support,21/1/2026,21/1/2026,0,0,1
465,EMPLOYEE_10,Customer support,19/1/2026,19/1/2026,0,0,1
466,EMPLOYEE_10,Customer support,20/1/2026,20/1/2026,0,0,1
467,EMPLOYEE_10,Customer support,19/1/2026,20/1/2026,1,0,0
468,EMPLOYEE_10,Customer support,24/4/2025,24/4/2025,0,0,0
469,EMPLOYEE_10,Customer support,14/3/2025,14/3/2025,0,0,0
470,EMPLOYEE_10,Customer support,31/3/2025,1/4/2025,0,0,1
471,EMPLOYEE_10,Customer support,26/2/2026,26/2/2026,1,0,1
472,EMPLOYEE_10,Customer support,19/11/2025,19/11/2025,0,0,0
473,EMPLOYEE_10,Customer support,10/11/2025,10/11/2025,0,0,0
474,EMPLOYEE_10,Customer support,12/9/2025,12/9/2025,0,0,0
475,EMPLOYEE_11,Customer support,24/4/2025,30/5/2025,0,0,1
476,EMPLOYEE_11,Customer support,14/1/2026,14/1/2026,0,0,1
477,EMPLOYEE_11,Customer support,22/1/2026,22/1/2026,0,0,1
478,EMPLOYEE_11,Customer support,5/11/2025,5/11/2025,0,1,0
479,EMPLOYEE_11,Customer support,6/2/2026,6/2/2026,0,0,0
480,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,0,0
481,EMPLOYEE_11,Customer support,28/1/2026,28/1/2026,0,0,0
482,EMPLOYEE_11,Customer support,26/1/2026,26/1/2026,0,0,0
483,EMPLOYEE_11,Customer support,28/1/2026,28/1/2026,0,0,1
484,EMPLOYEE_11,Customer support,22/10/2025,22/10/2025,0,0,0
485,EMPLOYEE_11,Customer support,13/11/2025,13/11/2025,0,0,0
486,EMPLOYEE_11,Customer support,20/8/2025,20/8/2025,0,0,0
487,EMPLOYEE_11,Customer support,12/9/2025,12/11/2025,0,0,0
488,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,1,0
489,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,1,0
490,EMPLOYEE_11,Customer support,29/10/2025,29/10/2025,0,1,0
491,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,1,0
492,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,0,0
493,EMPLOYEE_11,Customer support,28/7/2025,26/1/2026,0,1,0
494,EMPLOYEE_11,Customer support,10/11/2025,10/11/2025,0,0,1
495,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,1,0
496,EMPLOYEE_11,Customer support,21/10/2025,21/10/2025,0,1,0
497,EMPLOYEE_11,Customer support,20/10/2025,20/10/2025,0,1,0
498,EMPLOYEE_11,Customer support,17/9/2025,17/9/2025,0,0,0
499,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,1,0
500,EMPLOYEE_11,Customer support,11/9/2025,11/9/2025,0,0,0
501,EMPLOYEE_11,Customer support,5/3/2026,5/3/2026,0,1,0
502,EMPLOYEE_11,Customer support,10/4/2025,10/4/2025,0,0,0
503,EMPLOYEE_11,Customer support,29/10/2025,29/10/2025,0,0,0
504,EMPLOYEE_11,Customer support,30/10/2025,30/10/2025,0,0,0
505,EMPLOYEE_11,Customer support,18/9/2025,23/2/2026,0,1,0
506,EMPLOYEE_11,Customer support,10/4/2025,10/4/2025,0,0,0
507,EMPLOYEE_11,Customer support,19/6/2025,19/6/2025,0,0,1
508,EMPLOYEE_11,Customer support,8/7/2025,8/7/2025,0,1,0
509,EMPLOYEE_11,Customer support,10/4/2025,10/4/2025,0,0,0
510,EMPLOYEE_11,Customer support,10/4/2025,10/4/2025,0,0,0
511,EMPLOYEE_11,Customer support,12/2/2026,12/2/2026,0,0,0
512,EMPLOYEE_11,Customer support,20/11/2025,20/11/2025,1,0,1
513,EMPLOYEE_11,Customer support,15/10/2025,13/11/2025,1,1,0
514,EMPLOYEE_11,Customer support,19/11/2025,20/11/2025,1,0,1
515,EMPLOYEE_11,Customer support,2/3/2026,2/3/2026,0,1,0
516,EMPLOYEE_11,Customer support,2/3/2026,2/3/2026,0,1,0
517,EMPLOYEE_11,Customer support,16/2/2026,16/2/2026,0,0,0
518,EMPLOYEE_11,Customer support,15/10/2025,12/11/2025,0,0,1
519,EMPLOYEE_11,Customer support,23/2/2026,23/2/2026,0,0,0
520,EMPLOYEE_11,Customer support,16/2/2026,16/2/2026,1,0,1
521,EMPLOYEE_11,Customer support,2/3/2026,3/3/2026,1,0,0
522,EMPLOYEE_11,Customer support,10/2/2026,10/2/2026,1,0,0
523,EMPLOYEE_11,Customer support,26/2/2026,26/2/2026,0,1,0
524,EMPLOYEE_11,Customer support,26/2/2026,26/2/2026,0,1,0
525,EMPLOYEE_11,Customer support,26/2/2026,26/2/2026,0,0,1
526,EMPLOYEE_11,Customer support,9/1/2026,17/2/2026,0,0,1
527,EMPLOYEE_11,Customer support,10/11/2025,10/11/2025,0,0,0
528,EMPLOYEE_11,Customer support,11/4/2025,10/11/2025,0,0,0
529,EMPLOYEE_11,Customer support,9/4/2025,5/11/2025,0,0,0
530,EMPLOYEE_11,Customer support,12/11/2025,12/11/2025,0,0,0
531,EMPLOYEE_11,Customer support,13/6/2025,13/6/2025,0,0,0
532,EMPLOYEE_11,Customer support,13/6/2025,16/6/2025,0,0,1
533,EMPLOYEE_11,Customer support,13/6/2025,12/11/2025,0,0,1
534,EMPLOYEE_11,Customer support,4/2/2026,4/2/2026,1,0,0
535,EMPLOYEE_11,Customer support,10/2/2026,10/2/2026,1,0,0
536,EMPLOYEE_11,Customer support,10/12/2025,10/12/2025,0,1,0
537,EMPLOYEE_11,Customer support,9/12/2025,9/12/2025,0,1,0
538,EMPLOYEE_11,Customer support,23/1/2026,23/1/2026,0,0,1
539,EMPLOYEE_11,Customer support,22/1/2026,22/1/2026,0,0,1
540,EMPLOYEE_11,Customer support,31/7/2025,13/8/2025,0,0,0
541,EMPLOYEE_11,Customer support,16/10/2025,16/10/2025,0,0,0
542,EMPLOYEE_11,Customer support,16/10/2025,16/10/2025,0,0,1
543,EMPLOYEE_11,Customer support,17/9/2025,17/9/2025,0,0,1
544,EMPLOYEE_11,Customer support,15/8/2025,15/8/2025,0,0,0
545,EMPLOYEE_11,Customer support,12/9/2025,15/9/2025,1,1,0
546,EMPLOYEE_12,Customer support,3/9/2025,3/9/2025,0,0,0
547,EMPLOYEE_12,Customer support,5/11/2025,26/11/2025,1,1,1
548,EMPLOYEE_12,Customer support,12/10/2025,12/10/2025,0,0,0
549,EMPLOYEE_12,Customer support,6/11/2025,6/11/2025,0,1,0
550,EMPLOYEE_12,Customer support,11/10/2025,11/10/2025,0,0,0
551,EMPLOYEE_13,Customer support,19/11/2025,19/11/2025,0,0,1
552,EMPLOYEE_13,Customer support,5/11/2025,10/12/2025,1,1,1
553,EMPLOYEE_14,Customer support,23/1/2025,24/1/2025,0,0,0
554,EMPLOYEE_14,Customer support,6/8/2024,6/8/2024,0,0,0
555,EMPLOYEE_14,Customer support,24/7/2025,24/7/2025,0,0,0
556,EMPLOYEE_14,Customer support,2/12/2025,3/12/2025,1,0,0
557,EMPLOYEE_14,Customer support,30/11/2025,30/11/2025,0,1,0
558,EMPLOYEE_14,Customer support,3/12/2025,3/12/2025,0,1,0
559,EMPLOYEE_14,Customer support,30/11/2025,30/11/2025,0,1,0
560,EMPLOYEE_14,Customer support,2/12/2025,2/12/2025,0,1,0
561,EMPLOYEE_14,Customer support,30/11/2025,30/11/2025,0,1,0
562,EMPLOYEE_14,Customer support,29/11/2025,29/11/2025,0,1,0
563,EMPLOYEE_14,Customer support,26/1/2026,14/2/2026,1,0,1
564,EMPLOYEE_14,Customer support,29/1/2026,29/1/2026,0,0,0
565,EMPLOYEE_15,Customer support,7/10/2025,7/10/2025,0,0,0
566,EMPLOYEE_15,Customer support,12/9/2025,2/12/2025,0,0,0
567,EMPLOYEE_15,Customer support,7/10/2025,7/10/2025,0,0,0
568,EMPLOYEE_15,Customer support,22/8/2025,22/8/2025,0,0,1
569,EMPLOYEE_15,Customer support,12/11/2025,19/11/2025,0,0,0
570,EMPLOYEE_15,Customer support,24/9/2025,24/9/2025,0,0,0
571,EMPLOYEE_15,Customer support,12/9/2025,15/9/2025,0,0,0
572,EMPLOYEE_15,Customer support,28/11/2025,28/11/2025,0,1,0
573,EMPLOYEE_15,Customer support,3/11/2025,20/11/2025,0,1,0
574,EMPLOYEE_15,Customer support,11/11/2025,11/11/2025,0,1,0
575,EMPLOYEE_15,Customer support,28/11/2025,28/11/2025,0,1,0
576,EMPLOYEE_15,Customer support,28/11/2025,4/12/2025,1,1,0
577,EMPLOYEE_15,Customer support,26/11/2025,26/11/2025,0,1,0
578,EMPLOYEE_15,Customer support,26/11/2025,26/11/2025,0,0,0
579,EMPLOYEE_15,Customer support,26/11/2025,26/11/2025,0,0,0
580,EMPLOYEE_15,Customer support,19/11/2025,19/11/2025,0,1,0
581,EMPLOYEE_15,Customer support,12/9/2025,5/1/2026,1,0,1
582,EMPLOYEE_15,Customer support,2/12/2025,3/12/2025,0,1,0
583,EMPLOYEE_15,Customer support,30/11/2025,30/11/2025,0,1,0
584,EMPLOYEE_15,Customer support,1/12/2025,1/12/2025,0,1,0
585,EMPLOYEE_15,Customer support,3/12/2025,3/12/2025,0,0,0
586,EMPLOYEE_15,Customer support,3/12/2025,3/12/2025,0,0,0
587,EMPLOYEE_15,Customer support,28/11/2025,28/11/2025,0,0,0
588,EMPLOYEE_15,Customer support,3/12/2025,3/12/2025,0,1,0
589,EMPLOYEE_15,Customer support,28/11/2025,28/11/2025,0,1,0
590,EMPLOYEE_15,Customer support,3/12/2025,2/3/2026,1,0,0
591,EMPLOYEE_15,Customer support,28/11/2025,28/11/2025,1,0,0
592,EMPLOYEE_15,Customer support,8/12/2025,8/12/2025,0,0,0
593,EMPLOYEE_15,Customer support,1/12/2025,1/12/2025,0,1,0
594,EMPLOYEE_15,Customer support,14/1/2026,14/1/2026,0,0,0
595,EMPLOYEE_16,Customer support,24/11/2025,19/12/2025,1,1,0
596,EMPLOYEE_16,Customer support,17/11/2025,17/11/2025,0,1,0
597,EMPLOYEE_17,Customer support,26/11/2025,26/11/2025,0,0,1
598,EMPLOYEE_17,Customer support,26/11/2025,26/11/2025,0,1,0
599,EMPLOYEE_17,Customer support,19/11/2025,19/11/2025,0,0,1
600,EMPLOYEE_17,Customer support,26/11/2025,29/12/2025,1,0,1
601,EMPLOYEE_17,Customer support,30/1/2026,30/1/2026,0,0,0
602,EMPLOYEE_18,Customer support,19/11/2025,19/11/2025,0,0,1
603,EMPLOYEE_18,Customer support,4/1/2026,12/1/2026,1,0,0
604,EMPLOYEE_18,Customer support,4/1/2026,12/1/2026,0,0,1
605,EMPLOYEE_18,Customer support,10/7/2025,10/7/2025,0,0,0
606,EMPLOYEE_18,Customer support,9/10/2025,9/10/2025,0,0,0
607,EMPLOYEE_19,Customer support,1/12/2025,1/12/2025,1,1,0
608,EMPLOYEE_19,Customer support,16/9/2025,16/9/2025,0,0,0
609,EMPLOYEE_19,Customer support,3/2/2026,3/2/2026,0,0,0
610,EMPLOYEE_19,Customer support,2/2/2026,2/2/2026,0,0,0
611,EMPLOYEE_19,Customer support,2/2/2026,2/2/2026,0,0,0
612,EMPLOYEE_19,Customer support,2/2/2026,3/2/2026,0,0,1
613,EMPLOYEE_19,Customer support,16/9/2025,16/9/2025,0,0,1
614,EMPLOYEE_19,Customer support,9/1/2026,9/1/2026,0,0,1
615,EMPLOYEE_19,Customer support,3/2/2026,3/2/2026,1,0,0
616,EMPLOYEE_20,Customer support,26/12/2023,27/12/2023,0,0,0
617,EMPLOYEE_20,Customer support,20/1/2026,20/1/2026,0,0,1
618,EMPLOYEE_20,Customer support,27/1/2026,27/1/2026,0,0,1
619,EMPLOYEE_20,Customer support,21/1/2026,4/2/2026,1,0,1
620,EMPLOYEE_20,Customer support,21/1/2026,21/1/2026,0,0,1
621,EMPLOYEE_21,Customer support,30/7/2025,20/8/2025,0,0,0
622,EMPLOYEE_21,Customer support,31/7/2025,31/7/2025,0,0,0
623,EMPLOYEE_21,Customer support,30/7/2025,30/7/2025,0,0,0
624,EMPLOYEE_21,Customer support,31/7/2025,4/8/2025,0,0,0
625,EMPLOYEE_21,Customer support,5/8/2025,5/8/2025,0,1,0
626,EMPLOYEE_21,Customer support,26/11/2025,26/11/2025,0,1,0
627,EMPLOYEE_21,Customer support,19/11/2025,19/11/2025,0,0,1
628,EMPLOYEE_21,Customer support,17/12/2025,17/12/2025,1,1,0
629,EMPLOYEE_21,Customer support,22/8/2025,22/8/2025,0,0,0
630,EMPLOYEE_21,Customer support,22/8/2025,22/8/2025,0,0,0
631,EMPLOYEE_21,Customer support,22/8/2025,26/8/2025,0,0,0
632,EMPLOYEE_21,Customer support,2/1/2026,2/1/2026,1,1,0
633,EMPLOYEE_21,Customer support,28/12/2023,28/12/2023,0,0,0
634,EMPLOYEE_21,Customer support,23/12/2024,23/12/2024,0,0,0
635,EMPLOYEE_22,Customer support,1/8/2025,1/8/2025,0,0,0
636,EMPLOYEE_22,Customer support,1/8/2025,1/8/2025,0,0,0
637,EMPLOYEE_22,Customer support,2/3/2026,2/3/2026,0,0,0
638,EMPLOYEE_22,Customer support,2/3/2026,3/3/2026,0,0,0
639,EMPLOYEE_22,Customer support,4/3/2026,4/3/2026,0,0,0
640,EMPLOYEE_22,Customer support,4/3/2026,4/3/2026,0,0,0
641,EMPLOYEE_22,Customer support,1/12/2025,1/12/2025,0,1,0
642,EMPLOYEE_22,Customer support,19/11/2025,19/11/2025,0,0,1
643,EMPLOYEE_22,Customer support,3/11/2025,3/12/2025,1,0,1
644,EMPLOYEE_22,Customer support,9/12/2025,9/12/2025,0,0,0
645,EMPLOYEE_22,Customer support,9/12/2025,9/12/2025,0,0,0
646,EMPLOYEE_22,Customer support,1/12/2025,1/12/2025,0,1,0
647,EMPLOYEE_22,Customer support,31/10/2025,3/12/2025,0,1,0
648,EMPLOYEE_22,Customer support,3/11/2025,19/11/2025,0,0,0
649,EMPLOYEE_22,Customer support,31/10/2025,31/10/2025,0,1,0
650,EMPLOYEE_22,Customer support,2/12/2025,3/12/2025,0,0,0
651,EMPLOYEE_22,Customer support,26/1/2026,26/1/2026,0,1,0
652,EMPLOYEE_22,Customer support,4/3/2026,4/3/2026,0,0,0
653,EMPLOYEE_22,Customer support,24/2/2026,24/2/2026,0,0,0
654,EMPLOYEE_22,Customer support,1/12/2025,1/12/2025,0,1,0
655,EMPLOYEE_23,Customer support,19/11/2025,19/11/2025,0,0,1
656,EMPLOYEE_24,Customer support,21/11/2025,21/11/2025,1,0,0
657,EMPLOYEE_24,Customer support,21/11/2025,21/11/2025,1,0,1
658,EMPLOYEE_24,Customer support,21/11/2025,21/11/2025,0,0,1
659,EMPLOYEE_25,Customer support,9/4/2025,12/4/2025,0,0,1
660,EMPLOYEE_25,Customer support,12/11/2025,12/11/2025,1,0,1
661,EMPLOYEE_25,Customer support,9/4/2025,9/4/2025,1,0,1
662,EMPLOYEE_26,Customer support,28/10/2025,29/1/2026,1,1,0
663,EMPLOYEE_27,Customer support,9/4/2025,9/4/2025,0,0,1
664,EMPLOYEE_27,Customer support,9/4/2025,9/4/2025,0,0,1
665,EMPLOYEE_28,Customer support,7/10/2025,26/11/2025,0,0,0
666,EMPLOYEE_28,Customer support,7/10/2025,10/12/2025,0,0,0
667,EMPLOYEE_28,Customer support,13/1/2026,13/1/2026,0,0,0
668,EMPLOYEE_28,Customer support,9/1/2024,26/11/2025,0,0,0
669,EMPLOYEE_28,Customer support,6/10/2025,10/12/2025,0,0,0
670,EMPLOYEE_28,Customer support,2/12/2025,2/12/2025,0,0,0
671,EMPLOYEE_28,Customer support,9/10/2025,9/10/2025,0,0,0
672,EMPLOYEE_28,Customer support,1/11/2024,22/11/2024,0,0,0
673,EMPLOYEE_28,Customer support,12/12/2025,15/12/2025,0,0,0
674,EMPLOYEE_28,Customer support,19/12/2025,19/12/2025,0,0,0
675,EMPLOYEE_28,Customer support,25/11/2025,13/1/2026,0,0,0
676,EMPLOYEE_28,Customer support,27/8/2025,27/8/2025,0,1,0
677,EMPLOYEE_28,Customer support,3/6/2025,23/6/2025,0,0,0
678,EMPLOYEE_28,Customer support,19/12/2025,20/1/2026,0,0,0
679,EMPLOYEE_28,Customer support,28/5/2025,10/2/2026,0,0,0
680,EMPLOYEE_28,Customer support,3/12/2025,11/2/2026,0,0,0
681,EMPLOYEE_28,Customer support,28/1/2026,11/2/2026,1,1,0
682,EMPLOYEE_28,Customer support,26/11/2025,9/1/2026,0,1,0
683,EMPLOYEE_28,Customer support,1/12/2025,4/12/2025,0,0,0
684,EMPLOYEE_28,Customer support,11/12/2025,30/1/2026,1,0,0
685,EMPLOYEE_28,Customer support,9/1/2026,9/1/2026,1,1,0
686,EMPLOYEE_28,Customer support,18/12/2025,18/12/2025,0,1,0
687,EMPLOYEE_28,Customer support,7/10/2024,2/6/2025,1,0,0
688,EMPLOYEE_28,Customer support,2/3/2026,4/3/2026,1,1,0
689,EMPLOYEE_28,Customer support,8/10/2024,30/6/2025,1,0,0
690,EMPLOYEE_28,Customer support,29/2/2024,6/3/2024,0,0,0
691,EMPLOYEE_28,Customer support,29/2/2024,6/3/2024,0,0,0
692,EMPLOYEE_28,Customer support,29/2/2024,6/3/2024,0,0,0
693,EMPLOYEE_28,Customer support,16/10/2025,16/10/2025,0,0,0
694,EMPLOYEE_29,Customer support,10/10/2025,19/11/2025,1,1,1
695,EMPLOYEE_29,Customer support,17/11/2025,18/11/2025,1,0,0
696,EMPLOYEE_30,Customer support,6/1/2026,6/1/2026,1,1,0
697,EMPLOYEE_31,Customer support,9/4/2025,9/4/2025,0,0,0
698,EMPLOYEE_32,Customer support,30/12/2025,31/12/2025,1,0,1
699,EMPLOYEE_33,Customer support,12/9/2025,9/12/2025,0,0,0
700,EMPLOYEE_33,Customer support,12/5/2025,30/1/2026,0,0,0
701,EMPLOYEE_33,Customer support,12/3/2025,3/12/2025,0,0,0
702,EMPLOYEE_33,Customer support,12/2/2025,3/12/2025,0,0,0
703,EMPLOYEE_33,Customer support,31/1/2026,31/1/2026,1,1,0
704,EMPLOYEE_33,Customer support,12/11/2025,18/11/2025,0,0,0
705,EMPLOYEE_33,Customer support,19/11/2025,19/11/2025,0,0,0
706,EMPLOYEE_33,Customer support,21/10/2025,21/10/2025,0,0,0
707,EMPLOYEE_33,Customer support,19/11/2025,19/11/2025,0,0,0
708,EMPLOYEE_33,Customer support,24/10/2025,24/10/2025,0,0,0
709,EMPLOYEE_33,Customer support,21/10/2025,21/10/2025,1,0,0
710,EMPLOYEE_34,Customer support,9/1/2026,9/1/2026,0,0,0
711,EMPLOYEE_34,Customer support,5/1/2026,5/1/2026,0,0,0
712,EMPLOYEE_34,Customer support,9/1/2026,9/1/2026,0,0,0
713,EMPLOYEE_34,Customer support,9/1/2026,9/1/2026,0,0,0
714,EMPLOYEE_34,Customer support,7/1/2026,9/1/2026,0,0,0
715,EMPLOYEE_34,Customer support,9/1/2026,9/1/2026,0,0,0
716,EMPLOYEE_34,Customer support,2/3/2026,4/3/2026,0,0,0
717,EMPLOYEE_34,Customer support,2/1/2026,2/1/2026,1,1,0
718,EMPLOYEE_34,Customer support,12/11/2025,12/11/2025,0,0,0
719,EMPLOYEE_34,Customer support,19/6/2024,24/6/2024,0,0,0
720,EMPLOYEE_34,Customer support,9/4/2025,9/4/2025,0,0,0
721,EMPLOYEE_34,Customer support,20/5/2024,31/5/2024,0,0,0
722,EMPLOYEE_34,Customer support,15/5/2024,11/6/2024,0,0,0
723,EMPLOYEE_34,Customer support,10/10/2025,10/10/2025,0,1,0
724,EMPLOYEE_34,Customer support,6/11/2025,6/11/2025,0,0,0
725,EMPLOYEE_34,Customer support,6/11/2025,6/11/2025,0,0,0
726,EMPLOYEE_34,Customer support,28/5/2024,31/5/2024,0,0,0
727,EMPLOYEE_34,Customer support,23/5/2024,21/6/2024,0,0,0
728,EMPLOYEE_35,Customer support,1/1/2026,4/2/2026,0,0,0
729,EMPLOYEE_35,Customer support,8/10/2025,1/1/2026,1,1,0
730,EMPLOYEE_36,Customer support,9/12/2025,9/12/2025,0,0,0
731,EMPLOYEE_36,Customer support,9/12/2025,9/12/2025,0,0,0
732,EMPLOYEE_36,Customer support,9/12/2025,9/12/2025,0,0,0
